iz,z,n_ivols,r,xi,bin_idx
iz82,6.01075,300,2.2733931708596082,27.021837729960904,9
iz82,6.01075,300,3.1543846287178203,15.196011036258696,10
iz82,6.01075,300,4.3692100951037744,8.192040217359278,11
iz82,6.01075,300,6.057680600056553,4.279209031799219,12
iz82,6.01075,300,8.401657231386185,1.9094559021140078,13
iz82,6.01075,300,11.703888728013446,0.7458309577720015,14
iz82,6.01075,300,16.310515668438725,0.25086219122410824,15
iz82,6.01075,300,22.707230464560226,0.09465651623102422,16
iz82,6.01075,300,31.523989808605673,0.035544784094217574,17
iz82,6.01075,300,43.763962397539714,0.015745778004218725,18
iz82,6.01075,600,0.1200987737924568,2721.032755240349,0
iz82,6.01075,600,0.16545423630079625,1400.5850295646428,1
iz82,6.01075,600,0.23144905603000232,736.9796626037946,2
iz82,6.01075,600,0.3206496529167722,481.3371876608217,3
iz82,6.01075,600,0.4434431381639665,304.2279955563658,4
iz82,6.01075,600,0.6130944465013405,168.16550862847512,5
iz82,6.01075,600,0.8488507054532298,86.9925433804321,6
iz82,6.01075,600,1.1807987495106236,46.2903590479062,7
iz82,6.01075,600,1.6374593572925638,24.245150476818583,8
iz82,6.01075,600,2.2731025578101884,13.318904161295185,9
iz82,6.01075,600,3.156950544854552,7.43183223224896,10
iz82,6.01075,600,4.379300672486624,4.108735262707827,11
iz82,6.01075,600,6.076405737250845,2.2308615076976794,12
iz82,6.01075,600,8.444824069739067,1.0976703797015595,13
iz82,6.01075,600,11.744505087139789,0.5175473835486004,14
iz82,6.01075,600,16.339824358095555,0.22709208865909347,15
iz82,6.01075,600,22.712468017511878,0.10520670269449739,16
iz82,6.01075,600,31.529966781449822,0.047242624101671016,17
iz82,6.01075,600,43.75182542417996,0.01880590427165263,18
iz82,6.01075,1000,0.11945017017729102,1823.621991604749,0
iz82,6.01075,1000,0.1654065474044923,906.5011383906591,1
iz82,6.01075,1000,0.2314541681109411,464.7423175478018,2
iz82,6.01075,1000,0.32012690804194566,311.06151549893053,3
iz82,6.01075,1000,0.4435878150021847,197.34465409514203,4
iz82,6.01075,1000,0.6124039376855535,107.42422570615373,5
iz82,6.01075,1000,0.8481037617878214,56.77432113109745,6
iz82,6.01075,1000,1.1814940222668238,29.65795581887131,7
iz82,6.01075,1000,1.636574410178157,15.331107787058617,8
iz82,6.01075,1000,2.272678551818561,8.385176349351132,9
iz82,6.01075,1000,3.1598704864279914,4.682114166058194,10
iz82,6.01075,1000,4.387029113547686,2.620457479259868,11
iz82,6.01075,1000,6.09339801775031,1.479898913796776,12
iz82,6.01075,1000,8.469159802997567,0.7941076892493564,13
iz82,6.01075,1000,11.770038250721646,0.4299077002989149,14
iz82,6.01075,1000,16.352653667940306,0.2186564622129128,15
iz82,6.01075,1000,22.71464637112462,0.1086596981707435,16
iz82,6.01075,1000,31.529752742926718,0.050249515203843576,17
iz82,6.01075,1000,43.74939690429797,0.021493829839513312,18
iz82,6.01075,1024,0.11945017017729102,1823.621991604749,0
iz82,6.01075,1024,0.16540654740449226,906.5011383906591,1
iz82,6.01075,1024,0.2314541681109411,464.7423175478018,2
iz82,6.01075,1024,0.3201269080419457,311.06151549893053,3
iz82,6.01075,1024,0.4435878150021847,197.34465409514203,4
iz82,6.01075,1024,0.6124039376855532,107.42422570615373,5
iz82,6.01075,1024,0.8481037617878211,56.77432113109745,6
iz82,6.01075,1024,1.1814940222668238,29.65795581887131,7
iz82,6.01075,1024,1.6365744101781565,15.331107787058617,8
iz82,6.01075,1024,2.272678551818561,8.385176349351132,9
iz82,6.01075,1024,3.1598704864279914,4.682114166058194,10
iz82,6.01075,1024,4.387029113547684,2.620457479259868,11
iz82,6.01075,1024,6.0933980177503075,1.479898913796776,12
iz82,6.01075,1024,8.469159802997572,0.7941076892493564,13
iz82,6.01075,1024,11.770038250721653,0.4299077002989149,14
iz82,6.01075,1024,16.35265366794031,0.2186564622129128,15
iz82,6.01075,1024,22.714646371124637,0.1086596981707435,16
iz82,6.01075,1024,31.529752742926643,0.050249515203843576,17
iz82,6.01075,1024,43.74939690429796,0.021493829839513312,18
