iz,z,n_ivols,group_id,r,xi,bin_idx
iz271,0.0,20,1,0.3143649409735547,19.67170176747576,3
iz271,0.0,20,2,0.3253023978203496,20.66174550728357,3
iz271,0.0,20,3,0.3250079661094353,25.884766849676428,3
iz271,0.0,20,0,0.44512167734019414,13.600934453712432,4
iz271,0.0,20,1,0.43749150521592706,16.24687711795732,4
iz271,0.0,20,2,0.442429909607851,15.364330031786395,4
iz271,0.0,20,3,0.44592416744062763,14.924949607037838,4
iz271,0.0,20,0,0.6125998457454758,9.899669958569769,5
iz271,0.0,20,1,0.6216753283744911,10.899040445474522,5
iz271,0.0,20,2,0.6156088078388908,9.535527706042743,5
iz271,0.0,20,3,0.6163401892133286,10.379017487050321,5
iz271,0.0,20,0,0.8571630010106708,6.684481974777688,6
iz271,0.0,20,1,0.8593854507303621,6.779089922313793,6
iz271,0.0,20,2,0.8531573354491384,6.652566391700883,6
iz271,0.0,20,3,0.8520281518037265,6.691560428388961,6
iz271,0.0,20,0,1.1914214050042087,4.291699787835227,7
iz271,0.0,20,1,1.181410909407444,4.120961419336929,7
iz271,0.0,20,2,1.1956058864941548,4.1843423875493,7
iz271,0.0,20,3,1.1878234191091308,4.4385949328246435,7
iz271,0.0,20,0,1.6468253134299498,2.935333568655434,8
iz271,0.0,20,1,1.6542410375494911,2.777408376621266,8
iz271,0.0,20,2,1.6435274685698056,2.960589580787735,8
iz271,0.0,20,3,1.6402063493648507,2.7161598838503895,8
iz271,0.0,20,0,2.288088198375746,1.8568500458575987,9
iz271,0.0,20,1,2.2903953875498,1.8660724599497276,9
iz271,0.0,20,2,2.284374721904179,1.745475613198043,9
iz271,0.0,20,3,2.2854276375026417,1.7629199328836078,9
iz271,0.0,20,0,3.1792982181505383,1.1283420419585726,10
iz271,0.0,20,1,3.1758905582772696,1.1177883569252636,10
iz271,0.0,20,2,3.1816732485173302,1.1036244767019276,10
iz271,0.0,20,3,3.1700142967534215,1.1600017208853735,10
iz271,0.0,20,0,4.41771221117828,0.6921986883756275,11
iz271,0.0,20,1,4.407342769558678,0.714623087288135,11
iz271,0.0,20,2,4.416841539953525,0.7413514557950496,11
iz271,0.0,20,3,4.415685633466541,0.7108995236618951,11
iz271,0.0,20,0,6.1267817658021055,0.4265474665928439,12
iz271,0.0,20,1,6.1321441619011585,0.4402174332687794,12
iz271,0.0,20,2,6.123368879392001,0.44572268281165317,12
iz271,0.0,20,3,6.129179714053033,0.43798846218797727,12
iz271,0.0,20,0,8.508043804238426,0.2690778392955333,13
iz271,0.0,20,1,8.50766697019201,0.2735130328838733,13
iz271,0.0,20,2,8.50452540853954,0.282859575471923,13
iz271,0.0,20,3,8.505527371450961,0.26146199570039586,13
iz271,0.0,20,0,11.806835673226104,0.1617350188690092,14
iz271,0.0,20,1,11.809549862147508,0.16669664350254743,14
iz271,0.0,20,2,11.806951796574669,0.16455367407576538,14
iz271,0.0,20,3,11.803456762791898,0.15841619462452772,14
iz271,0.0,20,0,16.384084529164348,0.09003952010481986,15
iz271,0.0,20,1,16.388212039256334,0.09078428590142007,15
iz271,0.0,20,2,16.38863250624976,0.09101194586770434,15
iz271,0.0,20,3,16.385048008573673,0.0929153647993275,15
iz271,0.0,20,0,22.73830103347211,0.045907362160090726,16
iz271,0.0,20,1,22.733961940229182,0.04429140929902298,16
iz271,0.0,20,2,22.73928607503691,0.046778503062745,16
iz271,0.0,20,3,22.739136348863564,0.04839183331386776,16
iz271,0.0,20,0,31.54664038534072,0.021524957067982742,17
iz271,0.0,20,1,31.544086606849653,0.0195383515843075,17
iz271,0.0,20,2,31.547115001272466,0.021942879432031992,17
iz271,0.0,20,3,31.545147897581366,0.02129127433205369,17
iz271,0.0,20,0,43.76200964310269,0.00884682472062881,18
iz271,0.0,20,1,43.763500028858395,0.006998246234048544,18
iz271,0.0,20,2,43.76267794241588,0.009544208362316509,18
iz271,0.0,20,3,43.76224137703368,0.008687390515565774,18
iz271,0.0,60,0,0.12224500561684545,27.578288403665763,0
iz271,0.0,60,1,0.12202226505510887,26.182538920292618,0
iz271,0.0,60,2,0.12205343754216147,29.15185450541508,0
iz271,0.0,60,3,0.1220674852534954,29.849050917426002,0
iz271,0.0,60,0,0.16881686658474024,29.830545337860638,1
iz271,0.0,60,1,0.16672286594343008,35.83760320447425,1
iz271,0.0,60,2,0.16833073581358232,35.00915927638006,1
iz271,0.0,60,3,0.16844691853864707,34.47886686682182,1
iz271,0.0,60,0,0.23145506856100578,26.911996425269567,2
iz271,0.0,60,1,0.23087482573483648,26.420610871048385,2
iz271,0.0,60,2,0.23151209725811892,28.35996409548399,2
iz271,0.0,60,3,0.2332552941632148,29.932317677600427,2
iz271,0.0,60,0,0.32170634382470464,20.328927333504705,3
iz271,0.0,60,1,0.32098093367711844,23.447821439748648,3
iz271,0.0,60,2,0.32282540599640264,23.2633893351043,3
iz271,0.0,60,3,0.3222074470227997,20.97083794849309,3
iz271,0.0,60,0,0.4434552890544423,16.558620728247966,4
iz271,0.0,60,1,0.4471141540647354,14.906352817476307,4
iz271,0.0,60,2,0.4456567308937552,15.113352918523145,4
iz271,0.0,60,3,0.4460533097043986,14.931322168785044,4
iz271,0.0,60,0,0.6169365479680158,10.223943093212421,5
iz271,0.0,60,1,0.6172235239475315,10.063356704492744,5
iz271,0.0,60,2,0.6180717525773547,10.208139598148446,5
iz271,0.0,60,3,0.6182595716992803,10.243000999678843,5
iz271,0.0,60,0,0.8579575349898202,6.871083305359617,6
iz271,0.0,60,1,0.8580702599702725,6.953728227103037,6
iz271,0.0,60,2,0.8556745220679378,6.749005185231334,6
iz271,0.0,60,3,0.8576497838378763,6.569078527636435,6
iz271,0.0,60,0,1.188351325183774,4.424654121628454,7
iz271,0.0,60,1,1.1860728980727473,4.2757557477931645,7
iz271,0.0,60,2,1.1898454145018793,4.322262900144441,7
iz271,0.0,60,3,1.1852345917343865,4.406133199988377,7
iz271,0.0,60,0,1.6487599451516362,2.852422816438211,8
iz271,0.0,60,1,1.6467112458638775,2.866580927264803,8
iz271,0.0,60,2,1.647634363059437,2.792415325045477,8
iz271,0.0,60,3,1.6475251388385186,2.845753189620734,8
